Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Tipo Mensagem,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-09-29 14:13:29,2025-09-29 14:13:24,2025-09-29 13:26:10,4675529076,1052,01,02,83,255,44,13315,0F,1,17,0.6,24,0,273,670.0,-28.2394873,-52.3989996,476.2,00074412,0001800F,00003403,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF99,8F
2025-09-29 14:13:29,2025-09-29 14:13:16,2025-09-29 13:26:10,4675529076,1051,01,02,83,112,21,12008,0F,1,17,0.6,24,0,273,670.0,-28.2394873,-52.3989996,476.2,00074412,0001800F,00002EE8,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-29 14:13:29,2025-09-29 13:26:01,2025-09-29 13:26:01,4675529076,1050,01,02,83,75,27,12585,0E,0,17,0.6,20,0,273,670.0,-28.2394872,-52.3990001,476.2,00074412,0001800E,00003129,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-09-29 14:16:21,2025-09-29 14:16:20,2025-09-29 14:16:20,4675529076,1053,01,02,83,123,30,13011,2F,1,13,0.7,00,20,113,677.3,-28.2352984,-52.3937518,477.2,00074830,0001802F,000032D3,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA7,8F
2025-09-29 14:19:21,2025-09-29 14:19:20,2025-09-29 14:19:20,4675529076,1054,01,02,83,123,30,13163,2F,1,13,0.8,00,23,47,700.3,-28.2310223,-52.381656,479.4,000750B5,0001802F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF96,8F
2025-09-29 14:22:01,2025-09-29 14:22:01,2025-09-29 14:22:01,4675529076,1055,01,02,83,255,45,12646,0E,0,13,0.7,00,0,327,683.0,-28.2315735,-52.3841349,480.4,000754B5,0001800E,00003166,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF90,8F
2025-09-29 14:22:02,2025-09-29 14:22:01,2025-09-29 14:22:01,4675529076,1056,01,02,83,128,20,12646,0E,0,13,0.7,00,0,327,683.0,-28.2315736,-52.3841347,480.4,000754B5,0001800E,00003166,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF90,8F
2025-09-29 14:33:17,2025-09-29 14:30:57,2025-09-29 14:27:11,4675529076,1059,01,02,83,255,44,12068,0F,1,17,0.6,24,0,327,684.5,-28.2315797,-52.3841178,480.4,000754B5,0001800F,00002F24,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0000,FFAC,86
2025-09-29 14:33:17,2025-09-29 14:30:52,2025-09-29 14:27:11,4675529076,1058,01,02,83,112,21,12008,0F,1,17,0.6,24,0,327,684.5,-28.2315797,-52.3841178,480.4,000754B5,0001800F,00002EE8,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-29 14:33:17,2025-09-29 14:27:01,2025-09-29 14:27:01,4675529076,1057,01,02,83,75,27,12616,0E,0,15,0.7,20,0,327,684.4,-28.2315798,-52.3841181,480.4,000754B5,0001800E,00003148,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF96,8F
2025-09-29 14:33:54,2025-09-29 14:33:53,2025-09-29 14:33:53,4675529076,1060,01,02,83,123,30,13163,0F,1,17,0.6,00,21,218,667.1,-28.2333454,-52.3919766,481.3,000757EC,0001800F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFB1,8F
2025-09-29 14:36:54,2025-09-29 14:36:53,2025-09-29 14:36:53,4675529076,1061,01,02,83,123,30,13193,0F,1,18,0.6,00,39,169,665.6,-28.2376362,-52.399175,482.4,00075C55,0001800F,00003389,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA5,8F
2025-09-29 14:38:17,2025-09-29 14:38:16,2025-09-29 14:38:16,4675529076,1063,01,02,83,128,20,12616,0E,0,18,0.6,00,0,255,676.5,-28.2404754,-52.4002452,482.8,00075E1B,0001800E,00003148,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9E,8F
2025-09-29 14:38:17,2025-09-29 14:38:15,2025-09-29 14:38:15,4675529076,1062,01,02,83,255,45,12646,0E,0,17,0.6,00,0,255,676.5,-28.2404754,-52.4002452,482.8,00075E1B,0001800E,00003166,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9E,8F
2025-09-29 14:40:18,2025-09-29 14:40:17,2025-09-29 14:40:17,4675529076,1064,01,02,83,112,21,12038,0F,1,16,0.6,00,0,255,681.0,-28.2404842,-52.4002283,482.8,00075E1B,0001800F,00002F06,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9F,8F
2025-09-29 14:40:22,2025-09-29 14:40:22,2025-09-29 14:40:22,4675529076,1065,01,02,83,255,44,11947,0F,1,14,0.7,00,0,255,680.9,-28.2404852,-52.4002284,482.8,00075E1B,0001800F,00002EAB,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9F,8F
2025-09-29 14:41:00,2025-09-29 14:41:00,2025-09-29 14:41:00,4675529076,1066,01,02,83,255,45,12555,0E,0,17,0.6,00,0,167,672.3,-28.2407805,-52.4010372,482.9,00075E7F,0001800E,0000310B,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-09-29 14:41:01,2025-09-29 14:41:00,2025-09-29 14:41:00,4675529076,1067,01,02,83,128,20,12433,0E,0,16,0.6,00,0,167,672.6,-28.2407805,-52.4010382,482.9,00075E7F,0001800E,00003091,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-09-29 14:41:40,2025-09-29 14:41:39,2025-09-29 14:41:39,4675529076,1068,01,02,83,112,21,12008,0F,1,13,0.7,00,0,167,675.8,-28.2408072,-52.4010341,482.9,00075E7F,0001800F,00002EE8,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-09-29 14:41:45,2025-09-29 14:41:45,2025-09-29 14:41:45,4675529076,1069,01,02,83,255,45,12281,0E,0,12,0.8,00,0,167,675.9,-28.2408069,-52.4010345,482.9,00075E7F,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-09-29 14:41:46,2025-09-29 14:41:45,2025-09-29 14:41:45,4675529076,1070,01,02,83,128,20,12281,0E,0,12,0.8,00,0,167,675.9,-28.2408068,-52.4010346,482.9,00075E7F,0001800E,00002FF9,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-09-29 14:44:45,2025-09-29 14:44:44,2025-09-29 14:44:44,4675529076,1071,01,02,83,112,21,12038,0F,1,17,0.6,00,0,167,678.3,-28.2408138,-52.4010494,482.9,00075E7F,0001800F,00002F06,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-09-29 14:44:56,2025-09-29 14:44:56,2025-09-29 14:44:56,4675529076,1072,01,02,83,255,44,13072,0F,1,14,0.7,00,0,167,678.3,-28.2408136,-52.4010495,482.9,00075E7F,0001800F,00003310,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-09-29 14:47:45,2025-09-29 14:47:44,2025-09-29 14:47:44,4675529076,1073,01,02,83,123,30,13102,0F,1,18,0.6,00,22,251,674.6,-28.2420219,-52.3999643,483.5,0007608E,0001800F,0000332E,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8B,8F
2025-09-29 14:50:45,2025-09-29 14:50:44,2025-09-29 14:50:44,4675529076,1074,01,02,83,123,30,13041,0F,1,18,0.6,00,0,64,659.8,-28.2428076,-52.4011738,483.7,0007616D,0001800F,000032F1,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8D,8F
2025-09-29 14:53:45,2025-09-29 14:53:44,2025-09-29 14:53:44,4675529076,1075,01,02,83,123,30,13041,0F,1,9,1.2,00,0,191,660.9,-28.2422976,-52.4014674,483.8,000761B3,0001800F,000032F1,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8E,8F
2025-09-29 14:56:49,2025-09-29 14:56:44,2025-09-29 14:56:44,4675529076,1076,01,02,83,123,30,13193,2F,1,15,0.7,00,15,50,661.2,-28.242178,-52.4013826,483.8,000761BE,0001802F,00003389,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF91,8F
2025-09-29 14:57:00,2025-09-29 14:56:44,2025-09-29 14:56:44,4675529076,1076,01,02,83,123,30,13193,2F,1,15,0.7,00,15,50,661.2,-28.242178,-52.4013826,483.8,000761BE,0001802F,00003389,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF91,8F
2025-09-29 14:59:45,2025-09-29 14:59:44,2025-09-29 14:59:44,4675529076,1077,01,02,83,123,30,13132,2F,1,15,0.7,00,12,78,667.5,-28.2352476,-52.3994117,484.8,000765AD,0001802F,0000334C,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA9,8F
2025-09-29 15:02:45,2025-09-29 15:02:44,2025-09-29 15:02:44,4675529076,1078,01,02,83,123,30,13163,2F,1,16,0.6,00,31,30,685.1,-28.2340865,-52.3846171,486.5,00076C54,0001802F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-09-29 15:03:54,2025-09-29 15:03:54,2025-09-29 15:03:54,4675529076,1079,01,02,83,255,45,12585,0E,0,13,0.7,00,0,326,686.1,-28.2315672,-52.3840438,487.0,00076E5A,0001800E,00003129,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF94,8F
2025-09-29 15:03:56,2025-09-29 15:03:55,2025-09-29 15:03:55,4675529076,1080,01,02,83,128,20,12616,0E,0,13,0.7,00,0,326,685.8,-28.2315646,-52.3840324,487.0,00076E5A,0001800E,00003148,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF94,8F
2025-09-29 15:08:56,2025-09-29 15:08:55,2025-09-29 15:08:55,4675529076,1081,01,02,83,75,27,12646,0E,0,12,0.8,00,0,326,683.4,-28.231557,-52.3840298,487.0,00076E5A,0001800E,00003166,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF97,8F
2025-09-29 15:14:09,2025-09-29 15:14:04,2025-09-29 15:09:05,4675529076,1082,01,02,83,112,21,12038,0F,1,14,0.7,24,0,326,682.8,-28.2315569,-52.3840192,487.0,00076E5A,0001800F,00002F06,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-29 15:14:09,2025-09-29 15:08:55,2025-09-29 15:08:55,4675529076,1081,01,02,83,75,27,12646,0E,0,12,0.8,20,0,326,683.4,-28.231557,-52.3840298,487.0,00076E5A,0001800E,00003166,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF97,8F
2025-09-29 15:14:16,2025-09-29 15:14:16,2025-09-29 15:14:16,4675529076,1083,01,02,83,255,44,12950,0F,1,13,0.7,00,0,326,683.0,-28.2315578,-52.3840228,487.0,00076E5A,0001800F,00003296,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF93,8F
2025-09-29 15:17:07,2025-09-29 15:17:06,2025-09-29 15:17:06,4675529076,1084,01,02,83,123,30,13254,2F,1,15,0.7,00,12,216,675.4,-28.2350185,-52.3933576,488.5,00077431,0001802F,000033C6,1900034A,00000000,00000000,00000000,00000000,00000000,039D4E91,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFAD,8F
2025-09-29 15:19:38,2025-09-29 15:19:38,2025-09-29 15:19:38,4675529076,1085,01,02,83,255,45,12616,0E,0,13,0.7,00,0,274,668.6,-28.23949,-52.3989846,489.6,0007788F,0001800E,00003148,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-09-29 15:19:39,2025-09-29 15:19:39,2025-09-29 15:19:39,4675529076,1086,01,02,83,128,20,12585,0E,0,13,0.7,00,0,274,668.6,-28.2394909,-52.3989852,489.6,0007788F,0001800E,00003129,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-09-29 16:19:56,2025-09-29 15:24:39,2025-09-29 15:24:39,4675529076,1087,01,02,83,75,27,12646,0E,0,17,0.6,20,0,274,668.7,-28.2394759,-52.3989798,489.6,0007788F,0001800E,00003166,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-09-29 16:24:42,2025-09-29 16:24:42,2025-09-29 16:24:42,4675529076,1088,01,02,83,75,27,12585,0E,0,16,0.6,00,0,0,662.6,-28.2394776,-52.3989688,489.6,0007788F,0001800E,00003129,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-09-29 18:20:02,2025-09-29 17:24:45,2025-09-29 17:24:45,4675529076,1089,01,02,83,75,27,12555,0E,0,14,0.7,20,0,258,665.9,-28.2394982,-52.3989401,489.6,0007788F,0001800E,0000310B,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA0,8F
2025-09-29 18:24:48,2025-09-29 18:24:48,2025-09-29 18:24:48,4675529076,1090,01,02,83,75,27,12524,0E,0,14,0.8,00,0,0,663.1,-28.2394446,-52.3989215,489.6,0007788F,0001800E,000030EC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-09-29 19:24:51,2025-09-29 19:24:51,2025-09-29 19:24:51,4675529076,1091,01,02,83,75,27,12524,0E,0,12,0.8,00,0,121,677.1,-28.2395297,-52.3989636,489.6,0007788F,0001800E,000030EC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9E,8F
2025-09-29 20:20:09,2025-09-29 19:24:51,2025-09-29 19:24:51,4675529076,1091,01,02,83,75,27,12524,0E,0,12,0.8,20,0,121,677.1,-28.2395297,-52.3989636,489.6,0007788F,0001800E,000030EC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9E,8F
2025-09-29 20:24:55,2025-09-29 20:24:55,2025-09-29 20:24:55,4675529076,1092,01,02,83,75,27,12524,0E,0,15,0.6,00,0,133,657.1,-28.2396069,-52.3989317,489.6,0007788F,0001800E,000030EC,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA0,8F
2025-09-29 21:24:59,2025-09-29 21:24:59,2025-09-29 21:24:59,4675529076,1093,01,02,83,75,27,12494,0E,0,17,0.6,00,0,89,671.9,-28.2395884,-52.3989218,489.6,0007788F,0001800E,000030CE,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-09-29 22:20:17,2025-09-29 21:24:59,2025-09-29 21:24:59,4675529076,1093,01,02,83,75,27,12494,0E,0,17,0.6,20,0,89,671.9,-28.2395884,-52.3989218,489.6,0007788F,0001800E,000030CE,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,8F
2025-09-29 22:25:03,2025-09-29 22:25:03,2025-09-29 22:25:03,4675529076,1094,01,02,83,75,27,12494,0E,0,17,0.7,00,0,357,666.0,-28.2395057,-52.3989966,489.6,0007788F,0001800E,000030CE,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9F,8F
2025-09-30 14:14:31,2025-09-30 14:14:30,2025-09-30 14:14:30,4675529076,1156,01,02,83,123,30,13193,2F,1,16,0.6,00,18,246,653.2,-28.246906,-52.4004763,510.8,0007CB30,0001802F,00003389,1900034A,00000000,00000000,00000000,00000000,00000024,0309C06A,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF87,8F
2025-09-30 14:17:31,2025-09-30 14:17:30,2025-09-30 14:17:30,4675529076,1157,01,02,83,123,30,13284,0F,1,14,0.8,00,24,134,663.0,-28.2353308,-52.3997485,512.4,0007D1A9,0001800F,000033E4,1900034A,00000000,00000000,00000000,00000000,00000024,0309C06A,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-09-30 14:20:31,2025-09-30 14:20:30,2025-09-30 14:20:30,4675529076,1158,01,02,83,123,30,13193,0F,1,17,0.6,00,28,76,676.8,-28.240499,-52.3992286,513.3,0007D504,0001800F,00003389,1900034A,00000000,00000000,00000000,00000000,00000024,0309C06A,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-09-30 14:21:39,2025-09-30 14:21:39,2025-09-30 14:21:39,4675529076,1159,01,02,83,255,45,12342,0E,0,17,0.6,00,0,243,666.7,-28.2394573,-52.3989886,513.5,0007D5BA,0001800E,00003036,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF97,8F
2025-09-30 14:21:41,2025-09-30 14:21:40,2025-09-30 14:21:40,4675529076,1160,01,02,83,128,20,12312,0E,0,17,0.6,00,0,243,666.8,-28.2394563,-52.398989,513.5,0007D5BA,0001800E,00003018,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF97,8F
2025-09-30 14:26:41,2025-09-30 14:26:40,2025-09-30 14:26:40,4675529076,1161,01,02,83,75,27,12585,0E,0,19,0.6,00,0,243,663.5,-28.2394134,-52.398999,513.5,0007D5BA,0001800E,00003129,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-09-30 14:38:23,2025-09-30 14:38:20,2025-09-30 14:26:50,4675529076,1162,01,02,83,112,21,11916,0F,1,18,0.6,24,0,243,663.5,-28.2394134,-52.3989992,513.5,0007D5BA,0001800F,00002E8C,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF95,86
2025-09-30 14:38:23,2025-09-30 14:26:40,2025-09-30 14:26:40,4675529076,1161,01,02,83,75,27,12585,0E,0,19,0.6,20,0,243,663.5,-28.2394134,-52.398999,513.5,0007D5BA,0001800E,00003129,1900034A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9B,8F
2025-09-30 14:38:40,2025-09-30 14:38:40,2025-09-30 14:38:40,4675529076,1163,01,02,83,255,44,13072,0F,1,18,0.6,00,0,351,671.4,-28.2392982,-52.3989482,513.5,0007D5D1,0001800F,00003310,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF99,8F
2025-09-30 14:41:22,2025-09-30 14:41:22,2025-09-30 14:41:22,4675529076,1164,01,02,83,123,30,13376,2F,1,14,0.7,00,33,159,661.2,-28.2406281,-52.402694,514.7,0007DA60,0001802F,00003440,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8A,8F
2025-09-30 14:44:22,2025-09-30 14:44:22,2025-09-30 14:44:22,4675529076,1165,01,02,83,123,30,13284,2F,1,18,0.6,00,46,164,656.5,-28.2499683,-52.3963647,515.9,0007DF2A,0001802F,000033E4,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9F,8F
2025-09-30 14:47:22,2025-09-30 14:47:22,2025-09-30 14:47:22,4675529076,1166,01,02,83,123,30,13193,0F,1,12,0.8,00,0,237,671.8,-28.2583213,-52.4080992,517.4,0007E501,0001800F,00003389,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF96,8F
2025-09-30 14:50:22,2025-09-30 14:50:22,2025-09-30 14:50:22,4675529076,1167,01,02,83,123,30,12798,2F,1,13,0.7,00,0,245,693.0,-28.2603047,-52.412215,517.8,0007E6C1,0001802F,000031FE,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFB7,8F
2025-09-30 14:53:22,2025-09-30 14:53:22,2025-09-30 14:53:22,4675529076,1168,01,02,83,123,30,13254,2F,1,12,0.8,00,13,72,672.6,-28.2613333,-52.416544,518.5,0007E958,0001802F,000033C6,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8F,8F
2025-09-30 14:56:22,2025-09-30 14:56:22,2025-09-30 14:56:22,4675529076,1169,01,02,83,123,30,13193,0F,1,14,0.7,00,34,328,673.4,-28.2587935,-52.4189582,518.9,0007EB10,0001800F,00003389,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF99,8F
2025-09-30 14:59:23,2025-09-30 14:59:22,2025-09-30 14:59:22,4675529076,1170,01,02,83,123,30,13193,0F,1,13,0.8,00,0,31,687.0,-28.2526331,-52.4200825,519.8,0007EE75,0001800F,00003389,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9A,8F
2025-09-30 15:02:22,2025-09-30 15:02:22,2025-09-30 15:02:22,4675529076,1171,01,02,83,123,30,13163,0F,1,16,0.6,00,30,4,667.1,-28.2435102,-52.4274841,521.1,0007F377,0001800F,0000336B,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA6,8F
2025-09-30 15:05:22,2025-09-30 15:05:22,2025-09-30 15:05:22,4675529076,1172,01,02,83,123,30,13284,0F,1,15,0.7,00,50,301,653.4,-28.2305076,-52.4399689,523.4,0007FC6D,0001800F,000033E4,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF8E,8F
2025-09-30 15:08:22,2025-09-30 15:08:22,2025-09-30 15:08:22,4675529076,1173,01,02,83,123,30,13224,0F,1,15,0.7,00,51,241,665.9,-28.2217337,-52.4674244,526.4,00080865,0001800F,000033A8,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF9C,8F
2025-09-30 15:13:03,2025-09-30 15:11:21,2025-09-30 15:10:44,4675529076,1174,01,02,83,123,30,13345,0F,1,14,0.7,20,64,269,648.0,-28.2290296,-52.4897178,528.8,0008119F,0001800F,00003421,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FF7A,8E
2025-09-30 15:14:22,2025-09-30 15:14:22,2025-09-30 15:14:22,4675529076,1175,01,02,83,123,30,13345,0F,1,15,0.7,00,69,231,624.3,-28.2364003,-52.5260415,532.7,000820E8,0001800F,00003421,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFB3,0F
2025-09-30 15:17:28,2025-09-30 15:17:22,2025-09-30 15:17:22,4675529076,1176,01,02,83,123,30,13376,0F,1,14,0.7,00,73,275,566.9,-28.2424152,-52.5597595,536.1,00082E3B,0001800F,00003440,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA0,0F
2025-09-30 15:21:19,2025-09-30 15:20:22,2025-09-30 15:20:22,4675529076,1177,01,02,83,123,30,13284,0F,1,14,0.7,20,41,240,613.3,-28.2505834,-52.5862091,539.0,00083946,0001800F,000033E4,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,08
2025-09-30 15:22:32,2025-09-30 15:20:22,2025-09-30 15:20:22,4675529076,1177,01,02,83,123,30,13284,0F,1,14,0.7,20,41,240,613.3,-28.2505834,-52.5862091,539.0,00083946,0001800F,000033E4,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA1,08
2025-09-30 15:23:22,2025-09-30 15:23:22,2025-09-30 15:23:22,4675529076,1178,01,02,83,123,30,13315,2F,1,15,0.7,00,75,277,596.3,-28.2694245,-52.6070182,542.1,00084575,0001802F,00003403,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFB7,0F
2025-09-30 15:26:22,2025-09-30 15:26:22,2025-09-30 15:26:22,4675529076,1179,01,02,83,123,30,13345,0F,1,11,0.8,00,73,242,588.5,-28.2734059,-52.642816,545.7,000853BB,0001800F,00003421,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA9,0F
2025-09-30 15:29:22,2025-09-30 15:29:22,2025-09-30 15:29:22,4675529076,1180,01,02,83,123,30,13406,2F,1,15,0.7,00,97,243,561.2,-28.2725948,-52.6815296,549.7,00086363,0001802F,0000345E,1900034A,00000000,00000000,00000000,00000000,00000028,03F81DAD,00000000,00000000,00000000,00000000,00000000,00000000,0006,FFA8,0F
