Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Tipo Mensagem,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-09-30 16:36:52,2025-09-30 16:23:17,2025-09-30 16:23:17,4675740293,809,01,27,83,75,27,26600,0E,0,15,0.7,20,0,105,873.8,-24.9486383,-51.4180685,359.7,00057CF9,0021800E,000067E8,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-30 16:36:52,2025-09-30 16:18:17,2025-09-30 16:18:17,4675740293,808,01,20,83,128,20,28910,0E,0,16,0.6,20,0,105,871.3,-24.9486388,-51.4180471,359.7,00057CF9,0021800E,000070EE,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-30 16:36:52,2025-09-30 16:18:16,2025-09-30 16:18:16,4675740293,807,01,45,83,255,45,29305,0E,0,16,0.6,20,0,105,871.4,-24.948638,-51.4180467,359.7,00057CF9,0021800E,00007279,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-30 16:36:53,2025-09-30 16:33:48,2025-09-30 16:33:48,4675740293,820,01,38,83,118,38,29761,0F,1,18,0.6,20,57,159,1043.1,-24.9702227,-51.476227,367.9,00059D11,0021800F,00007441,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,00
2025-09-30 16:36:53,2025-09-30 16:31:58,2025-09-30 16:31:58,4675740293,819,01,38,83,118,38,29913,0F,1,18,0.6,20,48,205,1032.5,-24.9565839,-51.4692464,366.1,00059639,0021800F,000074D9,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,00
2025-09-30 16:36:53,2025-09-30 16:31:16,2025-09-30 16:31:16,4675740293,818,01,38,83,118,38,29731,2F,1,18,0.6,20,51,251,1020.6,-24.9556375,-51.4636191,365.5,000593E2,0021802F,00007423,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,00
2025-09-30 16:36:53,2025-09-30 16:30:52,2025-09-30 16:30:52,4675740293,817,01,38,83,118,38,29822,2F,1,18,0.6,20,53,204,1010.3,-24.9531916,-51.4614325,365.2,0005927F,0021802F,0000747E,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,00
2025-09-30 16:36:53,2025-09-30 16:28:51,2025-09-30 16:28:51,4675740293,816,01,38,83,118,38,29761,2F,1,14,0.7,20,44,250,939.6,-24.9418762,-51.4493239,363.4,00058B92,0021802F,00007441,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-30 16:36:53,2025-09-30 16:28:24,2025-09-30 16:28:24,4675740293,815,01,38,83,118,38,29822,2F,1,17,0.6,20,38,296,920.8,-24.94286,-51.4468277,363.1,00058A63,0021802F,0000747E,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-30 16:36:53,2025-09-30 16:26:34,2025-09-30 16:26:34,4675740293,814,01,38,83,118,38,30035,2F,1,14,0.7,20,52,248,863.5,-24.9397962,-51.4310313,361.5,000583ED,0021802F,00007553,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-09-30 16:36:54,2025-09-30 16:34:45,2025-09-30 16:34:45,4675740293,822,01,38,83,118,38,29792,2F,1,17,0.6,20,67,251,1051.1,-24.9765517,-51.4813605,368.9,0005A0F2,0021802F,00007460,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0004,26
2025-09-30 16:36:54,2025-09-30 16:34:08,2025-09-30 16:34:08,4675740293,821,01,38,83,118,38,29731,2F,1,18,0.6,20,58,205,1048.6,-24.9730137,-51.4761794,368.2,00059E50,0021802F,00007423,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,00
2025-09-30 16:37:44,2025-09-30 16:37:44,2025-09-30 16:37:44,4675740293,823,01,30,83,123,30,29974,2F,1,18,0.6,00,57,229,1038.9,-24.9888008,-51.5082,372.0,0005AD49,0021802F,00007516,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,AF
2025-09-30 16:41:29,2025-09-30 16:38:54,2025-09-30 16:38:54,4675740293,825,01,38,83,118,38,29853,2F,1,18,0.6,20,48,229,1043.5,-24.9925162,-51.5177745,373.2,0005B1CF,0021802F,0000749D,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF89,88
2025-09-30 16:41:29,2025-09-30 16:38:22,2025-09-30 16:38:22,4675740293,824,01,38,83,118,38,29822,2F,1,18,0.6,00,43,275,1041.3,-24.9924256,-51.5132637,372.7,0005AFF7,0021802F,0000747E,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF89,AF
2025-09-30 16:41:30,2025-09-30 16:40:54,2025-09-30 16:40:54,4675740293,826,01,38,83,118,38,29853,0F,1,14,0.7,20,38,183,1056.9,-25.0034409,-51.529502,374.9,0005B883,0021800F,0000749D,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF89,88
2025-09-30 16:41:49,2025-09-30 16:41:49,2025-09-30 16:41:49,4675740293,827,01,38,83,118,38,29761,0F,1,18,0.6,00,41,229,1041.7,-25.0085969,-51.5307694,375.5,0005BADF,0021800F,00007441,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF93,AF
2025-09-30 16:43:10,2025-09-30 16:43:06,2025-09-30 16:43:06,4675740293,828,01,38,83,118,38,29853,0F,1,17,0.6,00,38,275,1057.6,-25.0104695,-51.5363089,376.1,0005BD33,0021800F,0000749D,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF80,AF
2025-09-30 16:44:33,2025-09-30 16:44:33,2025-09-30 16:44:33,4675740293,829,01,38,83,118,38,29853,2F,1,18,0.6,00,14,228,1061.0,-25.0090796,-51.5451841,377.1,0005C0F7,0021802F,0000749D,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF89,AF
2025-09-30 16:44:59,2025-09-30 16:44:55,2025-09-30 16:44:55,4675740293,830,01,38,83,118,38,29822,2F,1,15,0.7,00,58,182,1059.1,-25.0112029,-51.5455144,377.3,0005C1DC,0021802F,0000747E,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,AF
2025-09-30 16:47:56,2025-09-30 16:47:55,2025-09-30 16:47:55,4675740293,831,01,30,83,123,30,29549,0F,1,17,0.6,00,40,163,1022.4,-25.0401872,-51.545719,380.6,0005CE95,0021800F,0000736D,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9A,AF
2025-09-30 16:49:55,2025-09-30 16:49:55,2025-09-30 16:49:55,4675740293,832,01,38,83,118,38,29701,2F,1,15,0.7,00,12,76,1046.8,-25.0493582,-51.5422995,381.7,0005D2EF,0021802F,00007405,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA8,AF
2025-09-30 16:52:43,2025-09-30 16:52:43,2025-09-30 16:52:43,4675740293,833,01,38,83,118,38,29731,0F,1,15,0.7,00,15,124,1084.3,-25.0482605,-51.5319616,382.7,0005D709,0021800F,00007423,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF94,AF
2025-09-30 16:55:42,2025-09-30 16:55:42,2025-09-30 16:55:42,4675740293,834,01,30,83,123,30,29792,0E,0,16,0.6,00,0,273,1085.5,-25.0493702,-51.5307887,383.0,0005D7F3,0021800E,00007460,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF98,AF
2025-09-30 16:55:43,2025-09-30 16:55:43,2025-09-30 16:55:43,4675740293,835,01,45,83,255,45,29457,0E,0,16,0.6,00,0,273,1085.6,-25.0493721,-51.5307893,383.0,0005D7F3,0021800E,00007311,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF98,AF
2025-09-30 16:55:44,2025-09-30 16:55:44,2025-09-30 16:55:44,4675740293,836,01,20,83,128,20,28910,0E,0,16,0.6,00,0,273,1085.5,-25.0493711,-51.5307883,383.0,0005D7F3,0021800E,000070EE,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF98,AF
2025-09-30 17:56:59,2025-09-30 17:00:44,2025-09-30 17:00:44,4675740293,837,01,27,83,75,27,26873,0E,0,15,0.7,20,0,273,1086.3,-25.0493427,-51.5307884,383.0,0005D7F3,0021800E,000068F9,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9C,AF
2025-09-30 18:00:47,2025-09-30 18:00:47,2025-09-30 18:00:47,4675740293,838,01,27,83,75,27,25931,0E,0,14,0.7,00,0,0,1085.6,-25.0493827,-51.5307469,383.0,0005D7F3,0021800E,0000654B,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9B,AF
2025-09-30 19:56:06,2025-09-30 19:00:50,2025-09-30 19:00:50,4675740293,839,01,27,83,75,27,25840,0E,0,14,0.7,20,0,214,1089.7,-25.0494346,-51.5308059,383.0,0005D7F3,0021800E,000064F0,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9B,AF
2025-09-30 20:00:53,2025-09-30 20:00:53,2025-09-30 20:00:53,4675740293,840,01,27,83,75,27,25809,0E,0,16,0.6,00,0,242,1081.7,-25.0493735,-51.5307463,383.0,0005D7F3,0021800E,000064D1,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9C,AF
2025-09-30 21:00:56,2025-09-30 21:00:56,2025-09-30 21:00:56,4675740293,841,01,27,83,75,27,25779,0E,0,16,0.6,00,0,241,1103.2,-25.0493923,-51.530722,383.0,0005D7F3,0021800E,000064B3,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9A,AF
2025-09-30 22:01:00,2025-09-30 22:01:00,2025-09-30 22:01:00,4675740293,842,01,27,83,75,27,25749,0E,0,19,0.6,00,0,0,1095.4,-25.0493299,-51.5307311,383.0,0005D7F3,0021800E,00006495,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9A,AF
2025-09-30 23:01:04,2025-09-30 23:01:04,2025-09-30 23:01:04,4675740293,843,01,27,83,75,27,25718,0E,0,16,0.7,00,0,268,1089.2,-25.0493402,-51.5307476,383.0,0005D7F3,0021800E,00006476,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 00:01:08,2025-10-01 00:01:08,2025-10-01 00:01:08,4675740293,844,01,27,83,75,27,25688,0E,0,18,0.6,00,0,60,1090.8,-25.0493131,-51.5307796,383.0,0005D7F3,0021800E,00006458,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 01:01:12,2025-10-01 01:01:11,2025-10-01 01:01:11,4675740293,845,01,27,83,75,27,25688,0E,0,15,0.7,00,0,159,1086.4,-25.0492945,-51.530794,383.0,0005D7F3,0021800E,00006458,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 02:56:30,2025-10-01 02:01:14,2025-10-01 02:01:14,4675740293,846,01,27,83,75,27,25657,0E,0,16,0.6,20,0,26,1088.8,-25.0493187,-51.5307724,383.0,0005D7F3,0021800E,00006439,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 03:01:17,2025-10-01 03:01:17,2025-10-01 03:01:17,4675740293,847,01,27,83,75,27,25657,0E,0,16,0.6,00,0,0,1091.0,-25.049345,-51.5307667,383.0,0005D7F3,0021800E,00006439,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 04:01:20,2025-10-01 04:01:20,2025-10-01 04:01:20,4675740293,848,01,27,83,75,27,25627,0E,0,17,0.7,00,0,249,1082.4,-25.0493456,-51.5307859,383.0,0005D7F3,0021800E,0000641B,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 05:56:41,2025-10-01 05:01:24,2025-10-01 05:01:24,4675740293,849,01,27,83,75,27,25627,0E,0,18,0.6,20,0,128,1066.9,-25.0493666,-51.5307914,383.0,0005D7F3,0021800E,0000641B,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF98,AF
2025-10-01 06:01:28,2025-10-01 06:01:28,2025-10-01 06:01:28,4675740293,850,01,27,83,75,27,25597,0E,0,19,0.6,00,0,0,1083.1,-25.0493324,-51.530773,383.0,0005D7F3,0021800E,000063FD,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 07:01:32,2025-10-01 07:01:31,2025-10-01 07:01:31,4675740293,851,01,27,83,75,27,25597,0E,0,17,0.6,00,0,105,1085.1,-25.049321,-51.5308084,383.0,0005D7F3,0021800E,000063FD,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF99,AF
2025-10-01 07:31:51,2025-10-01 07:23:19,2025-10-01 07:23:19,4675740293,852,01,27,83,75,27,25597,0E,0,19,0.6,20,0,27,1071.6,-25.0493278,-51.53081,383.0,0005D7F3,0021800E,000063FD,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9A,AF
2025-10-01 07:32:04,2025-10-01 07:32:04,2025-10-01 07:32:04,4675740293,853,01,21,83,112,21,20277,0F,1,20,0.5,00,0,27,1074.5,-25.0493212,-51.5308018,383.0,0005D7F3,0021800F,00004F35,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9C,AF
2025-10-01 07:32:22,2025-10-01 07:32:22,2025-10-01 07:32:22,4675740293,854,01,44,83,255,44,30461,0F,1,20,0.5,00,0,27,1074.5,-25.0493208,-51.530802,383.0,0005D7F3,0021800F,000076FD,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9A,AF
2025-10-01 07:35:04,2025-10-01 07:35:04,2025-10-01 07:35:04,4675740293,855,01,30,83,123,30,30521,0F,1,20,0.5,00,0,27,1075.1,-25.049318,-51.5308026,383.0,0005D7F3,0021800F,00007739,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9D,AF
2025-10-01 07:38:04,2025-10-01 07:38:04,2025-10-01 07:38:04,4675740293,856,01,30,83,123,30,30461,0F,1,20,0.5,00,0,227,1078.4,-25.0490703,-51.5312315,383.0,0005D833,0021800F,000076FD,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA3,AF
2025-10-01 07:41:04,2025-10-01 07:41:04,2025-10-01 07:41:04,4675740293,857,01,30,83,123,30,30400,0F,1,20,0.5,00,15,340,1078.4,-25.0487018,-51.5317425,383.2,0005D8DE,0021800F,000076C0,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFAE,AF
2025-10-01 07:41:25,2025-10-01 07:41:24,2025-10-01 07:41:24,4675740293,858,01,38,83,118,38,30309,0F,1,20,0.5,00,13,292,1080.1,-25.0481425,-51.5320273,383.3,0005D922,0021800F,00007665,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-01 07:44:24,2025-10-01 07:44:24,2025-10-01 07:44:24,4675740293,859,01,30,83,123,30,30430,0F,1,20,0.5,00,9,339,1043.9,-25.048977,-51.5422384,384.3,0005DD30,0021800F,000076DE,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFAC,AF
2025-10-01 07:47:24,2025-10-01 07:47:24,2025-10-01 07:47:24,4675740293,860,01,30,83,123,30,30126,0F,1,20,0.5,00,47,350,1042.5,-25.0333814,-51.5471406,386.1,0005E444,0021800F,000075AE,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF8C,AF
2025-10-01 07:50:25,2025-10-01 07:50:24,2025-10-01 07:50:24,4675740293,861,01,30,83,123,30,30096,2F,1,19,0.6,00,60,4,1055.0,-25.0109101,-51.5454773,388.6,0005EE17,0021802F,00007590,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF76,AF
2025-10-01 07:51:55,2025-10-01 07:51:55,2025-10-01 07:51:55,4675740293,862,01,45,83,255,45,29062,0E,0,19,0.6,00,0,79,1062.7,-25.0093382,-51.5450553,388.8,0005EED8,0021800E,00007186,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF87,AF
2025-10-01 07:51:57,2025-10-01 07:51:57,2025-10-01 07:51:57,4675740293,863,01,20,83,128,20,28059,0E,0,19,0.6,00,0,79,1062.7,-25.0093381,-51.5450553,388.8,0005EED8,0021800E,00006D9B,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF87,AF
2025-10-01 07:54:47,2025-10-01 07:54:47,2025-10-01 07:54:47,4675740293,864,01,21,83,112,21,30035,0F,1,19,0.5,00,0,79,1060.9,-25.0093574,-51.5450498,388.8,0005EED8,0021800F,00007553,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF89,AF
2025-10-01 07:55:44,2025-10-01 07:55:44,2025-10-01 07:55:44,4675740293,865,01,44,83,255,44,30126,0F,1,19,0.6,00,0,358,1059.5,-25.0089022,-51.5449176,388.9,0005EF05,0021800F,000075AE,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF8B,AF
2025-10-01 07:57:47,2025-10-01 07:57:47,2025-10-01 07:57:47,4675740293,866,01,30,83,123,30,29913,0F,1,18,0.6,00,0,358,1060.8,-25.0089067,-51.5449148,388.9,0005EF05,0021800F,000074D9,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF8C,AF
2025-10-01 08:00:47,2025-10-01 08:00:47,2025-10-01 08:00:47,4675740293,867,01,30,83,123,30,29883,0F,1,18,0.6,00,0,358,1061.1,-25.0089053,-51.5449167,388.9,0005EF05,0021800F,000074BB,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF8A,AF
2025-10-01 08:03:47,2025-10-01 08:03:47,2025-10-01 08:03:47,4675740293,868,01,30,83,123,30,30065,0F,1,19,0.5,00,0,358,1061.5,-25.0089058,-51.5449158,388.9,0005EF05,0021800F,00007571,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF8B,AF
2025-10-01 08:06:47,2025-10-01 08:06:47,2025-10-01 08:06:47,4675740293,869,01,30,83,123,30,29853,0F,1,18,0.6,00,0,358,1061.8,-25.0089103,-51.5449284,388.9,0005EF05,0021800F,0000749D,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF8B,AF
2025-10-01 08:09:47,2025-10-01 08:09:47,2025-10-01 08:09:47,4675740293,870,01,30,83,123,30,29822,0F,1,20,0.5,00,0,358,1062.4,-25.008912,-51.5449231,388.9,0005EF05,0021800F,0000747E,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF86,AF
2025-10-01 08:55:39,2025-10-01 08:18:47,2025-10-01 08:18:47,4675740293,873,01,30,83,123,30,30157,0F,1,17,0.6,20,0,196,1023.8,-24.9915665,-51.5493847,391.0,0005F77A,0021800F,000075CD,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:39,2025-10-01 08:15:47,2025-10-01 08:15:47,4675740293,872,01,30,83,123,30,30187,0F,1,15,0.7,20,0,196,1018.8,-24.9915583,-51.5493924,391.0,0005F77A,0021800F,000075EB,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:39,2025-10-01 08:12:47,2025-10-01 08:12:47,4675740293,871,01,30,83,123,30,29883,0F,1,18,0.6,20,55,328,1032.8,-24.9944085,-51.5460198,390.5,0005F577,0021800F,000074BB,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:40,2025-10-01 08:27:47,2025-10-01 08:27:47,4675740293,876,01,30,83,123,30,30065,0F,1,15,0.7,20,0,180,1026.7,-24.991554,-51.549392,391.0,0005F77A,0021800F,00007571,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:40,2025-10-01 08:24:47,2025-10-01 08:24:47,4675740293,875,01,30,83,123,30,29944,0F,1,16,0.6,20,0,340,1025.4,-24.9915447,-51.5493884,391.0,0005F77A,0021800F,000074F8,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:40,2025-10-01 08:21:47,2025-10-01 08:21:47,4675740293,874,01,30,83,123,30,29944,0F,1,16,0.6,20,0,196,1027.0,-24.9915664,-51.5493846,391.0,0005F77A,0021800F,000074F8,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:41,2025-10-01 08:39:47,2025-10-01 08:39:47,4675740293,880,01,30,83,123,30,30005,0F,1,13,0.7,20,0,159,1019.5,-24.991307,-51.5492652,391.1,0005F79D,0021800F,00007535,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:41,2025-10-01 08:36:47,2025-10-01 08:36:47,4675740293,879,01,30,83,123,30,30005,0F,1,16,0.6,20,0,159,1020.3,-24.9913092,-51.549268,391.1,0005F79D,0021800F,00007535,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:41,2025-10-01 08:33:47,2025-10-01 08:33:47,4675740293,878,01,30,83,123,30,29792,0F,1,15,0.7,20,0,159,1020.1,-24.9913059,-51.5492916,391.1,0005F79D,0021800F,00007460,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:41,2025-10-01 08:30:47,2025-10-01 08:30:47,4675740293,877,01,30,83,123,30,29853,0F,1,17,0.6,20,0,14,1023.0,-24.9912884,-51.5492806,391.1,0005F79D,0021800F,0000749D,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF74,88
2025-10-01 08:55:42,2025-10-01 08:45:47,2025-10-01 08:45:47,4675740293,882,01,30,83,123,30,30126,0F,1,13,0.8,20,0,0,1012.9,-24.9915311,-51.5493473,391.1,0005F7AC,0021800F,000075AE,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,0000,80
2025-10-01 08:55:42,2025-10-01 08:42:46,2025-10-01 08:41:32,4675740293,881,01,30,83,123,30,30157,0F,1,18,0.6,24,4,221,1022.2,-24.9913927,-51.5492988,391.1,0005F7AC,0021800F,000075CD,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,0000,80
2025-10-01 08:55:43,2025-10-01 08:54:52,2025-10-01 08:54:52,4675740293,886,01,45,83,255,45,29093,0E,0,17,0.6,20,0,192,1014.9,-24.992149,-51.5495798,391.1,0005F7E7,0021800E,000071A5,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,80
2025-10-01 08:55:43,2025-10-01 08:54:47,2025-10-01 08:54:47,4675740293,885,01,30,83,123,30,29883,0F,1,16,0.7,20,0,192,1014.3,-24.992149,-51.5495792,391.1,0005F7E7,0021800F,000074BB,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,80
2025-10-01 08:55:43,2025-10-01 08:51:47,2025-10-01 08:51:47,4675740293,884,01,30,83,123,30,29944,0F,1,15,0.7,20,0,215,1013.7,-24.9915931,-51.5493441,391.1,0005F7AD,0021800F,000074F8,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,0000,80
2025-10-01 08:55:43,2025-10-01 08:48:47,2025-10-01 08:48:47,4675740293,883,01,30,83,123,30,29944,0F,1,15,0.7,20,0,0,1014.0,-24.9915363,-51.549349,391.1,0005F7AC,0021800F,000074F8,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,0000,80
2025-10-01 08:55:44,2025-10-01 08:54:54,2025-10-01 08:54:54,4675740293,887,01,20,83,128,20,27846,0E,0,16,0.7,20,0,192,1015.2,-24.9921503,-51.5495784,391.1,0005F7E7,0021800E,00006CC6,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,02D4,0000,80
