Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Message Type,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-10-20 09:50:54,2025-10-20 09:50:53,2025-10-20 09:50:53,4675530620,3604,01,02,83,75,27,4058,0A,0,16,0.7,00,0,0,1068.6,-25.0430357,-51.5339767,815.0,000C6FB3,0001800A,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBA,0F
2025-10-20 08:50:49,2025-10-20 08:50:49,2025-10-20 08:50:49,4675530620,3603,01,02,83,75,27,4058,0A,0,15,0.7,00,0,0,1076.2,-25.0430288,-51.533911,815.0,000C6FB3,0001800A,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBA,0F
2025-10-20 07:50:45,2025-10-20 07:50:45,2025-10-20 07:50:45,4675530620,3602,01,02,83,75,27,4058,0A,0,18,0.6,00,0,290,1075.9,-25.0430159,-51.5339407,815.0,000C6FB3,0001800A,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-20 07:45:45,2025-10-20 07:45:45,2025-10-20 07:45:45,4675530620,3601,01,02,83,128,20,4058,0A,0,18,0.6,00,0,290,1075.6,-25.043014,-51.5339488,815.0,000C6FB3,0001800A,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBE,0F
2025-10-20 07:45:38,2025-10-20 07:45:38,2025-10-20 07:45:38,4675530620,3600,01,02,83,118,38,4058,0B,1,18,0.6,00,13,343,1075.9,-25.0430584,-51.5338912,815.0,000C6FAA,0001800B,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBE,0F
2025-10-20 07:45:33,2025-10-20 07:45:33,2025-10-20 07:45:33,4675530620,3599,01,02,83,118,38,4058,2B,1,18,0.6,00,11,109,1075.3,-25.0431641,-51.5339804,815.0,000C6F98,0001802B,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB7,0F
2025-10-20 07:45:15,2025-10-20 07:45:14,2025-10-20 07:45:14,4675530620,3598,01,02,83,118,38,4058,2B,1,17,0.6,00,11,172,1071.1,-25.0426257,-51.5342103,814.9,000C6F53,0001802B,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBF,0F
2025-10-20 07:44:20,2025-10-20 07:44:20,2025-10-20 07:44:20,4675530620,3597,01,02,83,118,38,4058,2B,1,18,0.6,00,15,92,1059.2,-25.0427475,-51.536369,814.7,000C6E67,0001802B,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB2,0F
2025-10-20 07:42:30,2025-10-20 07:42:29,2025-10-20 07:42:29,4675530620,3596,01,02,83,4,39,4058,2B,1,18,0.6,00,57,355,1062.2,-25.0498448,-51.5353025,813.9,000C6B49,0001802B,00000FDA,8E0BE0D2,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA8,0F
2025-10-20 07:42:30,,,,3595
2025-10-20 07:41:29,2025-10-20 07:41:29,2025-10-20 07:41:29,4675530620,3594,01,02,83,118,38,4058,2B,1,17,0.6,00,12,344,1079.8,-25.0525372,-51.5349767,813.6,000C6A1B,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAF,0F
2025-10-20 07:41:21,2025-10-20 07:41:21,2025-10-20 07:41:21,4675530620,3593,01,02,83,118,38,4058,2B,1,18,0.6,00,15,129,1080.5,-25.052674,-51.5350761,813.6,000C6A02,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB0,0F
2025-10-20 07:40:53,2025-10-20 07:40:53,2025-10-20 07:40:53,4675530620,3592,01,02,83,118,38,4058,0B,1,18,0.6,00,33,176,1066.0,-25.0508392,-51.5352625,813.4,000C6936,0001800B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA4,0F
2025-10-20 07:40:25,2025-10-20 07:40:25,2025-10-20 07:40:25,4675530620,3591,01,02,83,118,38,4058,2B,1,18,0.6,00,17,130,1061.8,-25.048565,-51.5355484,813.1,000C6835,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAF,0F
2025-10-20 07:40:10,2025-10-20 07:40:10,2025-10-20 07:40:10,4675530620,3590,01,02,83,118,38,4058,2B,1,19,0.6,00,13,81,1058.4,-25.0486064,-51.5364639,813.0,000C67D8,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB9,0F
2025-10-20 07:38:51,2025-10-20 07:38:50,2025-10-20 07:38:50,4675530620,3589,01,02,83,118,38,4058,2B,1,18,0.6,00,16,254,1059.4,-25.04843,-51.535666,812.9,000C673D,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9E,0F
2025-10-20 07:37:40,2025-10-20 07:37:40,2025-10-20 07:37:40,4675530620,3588,01,02,83,118,38,4058,0B,1,19,0.6,00,15,208,1055.5,-25.0438399,-51.5364372,812.3,000C6536,0001800B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAA,0F
2025-10-20 07:37:35,2025-10-20 07:37:35,2025-10-20 07:37:35,4675530620,3587,01,02,83,118,38,4058,2B,1,18,0.6,00,15,260,1058.3,-25.0437623,-51.5362812,812.3,000C6524,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBA,0F
2025-10-20 07:36:51,2025-10-20 07:36:50,2025-10-20 07:36:50,4675530620,3586,01,02,83,118,38,4058,0B,1,19,0.6,00,15,214,1068.9,-25.0435534,-51.5352245,812.2,000C64B4,0001800B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB5,0F
2025-10-20 07:35:40,2025-10-20 07:35:39,2025-10-20 07:35:39,4675530620,3585,01,02,83,118,38,4058,2B,1,19,0.6,00,18,167,1059.8,-25.0416523,-51.5355608,812.0,000C63DE,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFC9,0F
2025-10-20 07:35:17,2025-10-20 07:35:17,2025-10-20 07:35:17,4675530620,3584,01,02,83,118,38,4058,0B,1,19,0.6,00,21,119,1058.8,-25.0417385,-51.5368084,811.9,000C635A,0001800B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB1,0F
2025-10-20 07:35:10,2025-10-20 07:35:09,2025-10-20 07:35:09,4675530620,3583,01,02,83,118,38,4058,0B,1,18,0.6,00,25,171,1054.5,-25.0413452,-51.5369432,811.8,000C6328,0001800B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB1,0F
2025-10-20 07:34:59,2025-10-20 07:34:58,2025-10-20 07:34:58,4675530620,3582,01,02,83,118,38,4058,2B,1,19,0.6,00,22,125,1049.5,-25.0406377,-51.5371042,811.7,000C62D5,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB1,0F
2025-10-20 07:34:01,2025-10-20 07:34:01,2025-10-20 07:34:01,4675530620,3581,01,02,83,118,38,4058,0B,1,19,0.6,00,13,79,1023.4,-25.0411811,-51.54043,811.4,000C6182,0001800B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA8,0F
2025-10-20 07:33:07,2025-10-20 07:33:07,2025-10-20 07:33:07,4675530620,3580,01,02,83,123,30,4058,0B,1,19,0.6,00,3,143,1018.2,-25.0398592,-51.5429187,811.1,000C605E,0001800B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBA,0F
2025-10-20 07:30:07,2025-10-20 07:30:07,2025-10-20 07:30:07,4675530620,3579,01,02,83,118,38,4058,2B,1,17,0.6,00,17,142,1052.1,-25.0311752,-51.5474024,810.0,000C5C1A,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA9,0F
2025-10-20 07:30:02,2025-10-20 07:30:02,2025-10-20 07:30:02,4675530620,3578,01,02,83,118,38,4058,2B,1,16,0.6,00,15,88,1054.4,-25.0311352,-51.5476153,810.0,000C5C04,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA9,0F
2025-10-20 07:29:51,2025-10-20 07:29:38,2025-10-20 07:29:38,4675530620,3577,01,02,83,118,38,4056,0B,1,17,0.6,20,13,144,1054.8,-25.0310786,-51.5477575,810.0,000C5BF2,0001800B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0005,FFAB,00
2025-10-20 07:29:51,2025-10-20 07:27:38,2025-10-20 07:27:38,4675530620,3576,01,02,83,118,38,4056,2B,1,19,0.6,20,12,193,1059.6,-25.0142425,-51.5452179,808.1,000C5491,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,FF9D,00
2025-10-20 07:29:51,2025-10-20 07:26:45,2025-10-20 07:26:45,4675530620,3575,01,02,83,118,38,4054,2B,1,18,0.6,20,23,239,1044.1,-25.0134931,-51.5438654,807.9,000C53ED,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,FF9D,00
2025-10-20 07:29:51,2025-10-20 07:26:33,2025-10-20 07:26:33,4675530620,3574,01,02,83,118,38,4056,2B,1,18,0.6,20,14,288,1036.9,-25.0135369,-51.5432065,807.9,000C53AC,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,FF9F,00
2025-10-20 07:29:50,2025-10-20 07:25:48,2025-10-20 07:25:48,4675530620,3573,01,02,83,118,38,4056,2B,1,16,0.6,20,23,334,1022.2,-25.0145412,-51.5420373,807.7,000C5305,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-20 07:29:50,2025-10-20 07:25:37,2025-10-20 07:25:37,4675530620,3572,01,02,83,118,38,4056,2B,1,19,0.6,20,21,287,1024.7,-25.0148641,-51.5415313,807.6,000C52C7,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-20 07:29:50,2025-10-20 07:25:05,2025-10-20 07:25:05,4675530620,3571,01,02,83,118,38,4056,2B,1,18,0.6,20,18,333,1008.9,-25.0160372,-51.5404892,807.4,000C520E,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,FF9E,00
2025-10-20 07:29:50,2025-10-20 07:23:28,2025-10-20 07:23:28,4675530620,3570,01,02,83,118,38,4058,2B,1,19,0.6,20,24,287,990.8,-25.0167513,-51.5364436,807.0,000C506D,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0005,0000,00
2025-10-20 07:29:50,2025-10-20 07:22:56,2025-10-20 07:22:56,4675530620,3569,01,02,83,118,38,4056,2B,1,17,0.6,20,28,334,974.5,-25.0186193,-51.5356402,806.8,000C4F7D,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0005,0000,00
2025-10-20 07:29:49,2025-10-20 07:21:19,2025-10-20 07:21:19,4675530620,3568,01,02,83,118,38,4058,2B,1,17,0.6,20,25,288,976.4,-25.0215797,-51.530795,806.2,000C4D2C,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF95,08
2025-10-20 07:20:05,2025-10-20 07:20:04,2025-10-20 07:20:04,4675530620,3567,01,02,83,118,38,4058,2B,1,18,0.6,00,15,334,972.5,-25.024404,-51.5287191,805.8,000C4BAB,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9E,0F
2025-10-20 07:19:08,2025-10-20 07:17:44,2025-10-20 07:17:44,4675530620,3566,01,02,83,118,38,4058,2B,1,18,0.6,20,27,260,1010.4,-25.022755,-51.5195778,804.8,000C47D3,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0005,0000,00
2025-10-20 07:19:07,2025-10-20 07:17:10,2025-10-20 07:17:10,4675530620,3565,01,02,83,118,38,4058,2B,1,16,0.6,20,29,306,1001.0,-25.0237994,-51.5173645,804.6,000C46CD,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0005,0000,00
2025-10-20 07:19:07,2025-10-20 07:16:57,2025-10-20 07:16:57,4675530620,3564,01,02,83,118,38,4058,2B,1,18,0.6,20,28,260,1002.3,-25.0238818,-51.516331,804.5,000C4666,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0005,0000,00
2025-10-20 07:19:07,2025-10-20 07:16:33,2025-10-20 07:16:33,4675530620,3563,01,02,83,118,38,4058,2B,1,18,0.6,20,28,214,1008.8,-25.0225323,-51.5151425,804.3,000C45A1,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0005,0000,00
2025-10-20 07:19:06,2025-10-20 07:15:01,2025-10-20 07:15:01,4675530620,3562,01,02,83,118,38,4058,2B,1,17,0.6,20,34,260,996.4,-25.0203939,-51.5103653,803.7,000C436C,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,FFFF,0000,00
2025-10-20 07:19:06,2025-10-20 07:14:07,2025-10-20 07:14:07,4675530620,3561,01,02,83,118,38,4058,2B,1,18,0.6,20,15,214,1010.4,-25.0174155,-51.5079395,803.2,000C418F,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,FFFF,FF83,00
2025-10-20 07:19:05,2025-10-20 07:13:37,2025-10-20 07:13:37,4675530620,3560,01,02,83,118,38,4058,2B,1,18,0.6,20,33,261,1007.5,-25.0174178,-51.5058091,803.0,000C40A4,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,FFFF,FF83,00
2025-10-20 07:19:04,2025-10-20 07:12:13,2025-10-20 07:12:13,4675530620,3559,01,02,83,118,38,4058,2B,1,19,0.5,20,28,215,995.1,-25.0117583,-51.5021964,802.2,000C3D8D,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:19:03,2025-10-20 07:11:48,2025-10-20 07:11:48,4675530620,3558,01,02,83,118,38,4058,2B,1,18,0.6,20,28,263,995.4,-25.0114331,-51.5004428,802.0,000C3CD2,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:19:02,2025-10-20 07:11:08,2025-10-20 07:11:08,4675530620,3557,01,02,83,118,38,4058,2B,1,19,0.5,20,29,309,1018.5,-25.0129243,-51.4979228,801.7,000C3B8D,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:19:01,2025-10-20 07:10:36,2025-10-20 07:10:36,4675530620,3556,01,02,83,118,38,4058,2B,1,19,0.5,20,22,355,1021.8,-25.0149589,-51.4969649,801.4,000C3A98,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:19:01,2025-10-20 07:10:31,2025-10-20 07:10:31,4675530620,3555,01,02,83,118,38,4058,2B,1,19,0.5,20,30,303,1016.7,-25.0152804,-51.4968014,801.4,000C3A70,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:19:00,2025-10-20 07:09:29,2025-10-20 07:09:29,4675530620,3554,01,02,83,118,38,4058,2B,1,18,0.6,20,21,256,1003.9,-25.0146479,-51.4936414,801.1,000C391C,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:18:59,2025-10-20 07:09:12,2025-10-20 07:09:12,4675530620,3553,01,02,83,118,38,4058,2B,1,18,0.6,20,18,210,988.9,-25.0141425,-51.4928049,801.0,000C38BB,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:18:58,2025-10-20 07:09:04,2025-10-20 07:09:04,4675530620,3552,01,02,83,118,38,4058,2B,1,15,0.7,20,19,257,984.8,-25.0138633,-51.4925325,800.9,000C3891,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:18:57,2025-10-20 07:08:28,2025-10-20 07:08:28,4675530620,3551,01,02,83,118,38,4058,2B,1,18,0.6,20,30,304,960.2,-25.0157141,-51.490944,800.6,000C3785,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:18:57,2025-10-20 07:08:09,2025-10-20 07:08:09,4675530620,3550,01,02,83,118,38,4058,2B,1,19,0.5,20,26,258,967.7,-25.0159212,-51.4894108,800.5,000C36E4,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:18:56,2025-10-20 07:08:03,2025-10-20 07:08:03,4675530620,3549,01,02,83,118,38,4058,2B,1,19,0.5,20,13,326,971.4,-25.015919,-51.4891222,800.5,000C36C5,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,0000,00
2025-10-20 07:18:56,2025-10-20 07:07:21,2025-10-20 07:07:21,4675530620,3548,01,02,83,118,38,4058,2B,1,20,0.5,20,22,13,997.9,-25.0171569,-51.4900109,800.3,000C361C,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9D,00
2025-10-20 07:18:55,2025-10-20 07:07:11,2025-10-20 07:07:11,4675530620,3547,01,02,83,118,38,4058,2B,1,19,0.5,20,21,325,1009.2,-25.017603,-51.4897386,800.2,000C35E3,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9D,00
2025-10-20 07:18:54,2025-10-20 07:04:38,2025-10-20 07:04:38,4675530620,3546,01,02,83,118,38,4058,2B,1,19,0.6,20,16,11,1033.0,-25.0255414,-51.4896112,799.3,000C3252,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF96,08
2025-10-20 07:18:53,2025-10-20 07:03:57,2025-10-20 07:03:57,4675530620,3545,01,02,83,118,38,4060,2B,1,18,0.6,20,17,324,1037.0,-25.0260156,-51.489433,799.3,000C321E,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF96,08
2025-10-20 07:18:52,2025-10-20 07:02:34,2025-10-20 07:02:34,4675530620,3544,01,02,83,118,38,4058,2B,1,17,0.6,20,29,10,1037.8,-25.0317519,-51.4914181,798.6,000C2F65,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF96,08
2025-10-20 07:18:52,2025-10-20 07:02:02,2025-10-20 07:02:02,4675530620,3543,01,02,83,118,38,4058,2B,1,17,0.6,20,22,324,1037.5,-25.0334733,-51.490337,798.3,000C2E7F,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF96,08
2025-10-20 07:18:51,2025-10-20 07:01:49,2025-10-20 07:01:49,4675530620,3542,01,02,83,118,38,4058,2B,1,19,0.6,20,12,12,1048.7,-25.0340608,-51.4900942,798.3,000C2E38,0001802B,00000FDA,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF96,08
2025-10-20 07:00:41,2025-10-20 07:00:41,2025-10-20 07:00:41,4675530620,3541,01,02,83,118,38,4060,2B,1,19,0.6,00,31,61,1077.3,-25.0364419,-51.4945915,797.7,000C2C04,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA0,0F
2025-10-20 07:00:33,2025-10-20 06:58:33,2025-10-20 06:58:33,4675530620,3540,01,02,83,118,38,4060,2B,1,20,0.5,20,30,107,1066.8,-25.0337861,-51.5043693,796.6,000C27A7,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA3,0F
2025-10-20 06:58:05,2025-10-20 06:58:05,2025-10-20 06:58:05,4675530620,3539,01,02,83,123,30,4060,2B,1,20,0.5,00,32,153,1078.9,-25.0319646,-51.5057331,796.3,000C26AD,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA0,0F
2025-10-20 06:57:23,2025-10-20 06:55:04,2025-10-20 06:54:27,4675530620,3538,01,02,83,123,30,4060,2B,1,17,0.6,20,27,87,1005.8,-25.0239438,-51.5166372,794.9,000C2112,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF97,00
2025-10-20 06:57:23,2025-10-20 06:52:06,2025-10-20 06:52:06,4675530620,3537,01,02,83,118,38,4060,2B,1,19,0.6,20,24,93,974.9,-25.0246576,-51.5283994,793.6,000C1C18,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA3,06
2025-10-20 06:57:23,2025-10-20 06:50:46,2025-10-20 06:50:46,4675530620,3536,01,02,83,118,38,4060,2B,1,17,0.6,20,32,140,986.5,-25.0212395,-51.5316759,793.1,000C1A03,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF98,08
2025-10-20 06:57:23,2025-10-20 06:50:29,2025-10-20 06:50:29,4675530620,3535,01,02,83,118,38,4060,2B,1,20,0.5,20,20,94,1000.6,-25.0205089,-51.5327268,793.0,000C197D,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF98,08
2025-10-20 06:57:22,2025-10-20 06:49:49,2025-10-20 06:49:49,4675530620,3534,01,02,83,118,38,4060,2B,1,18,0.6,20,24,48,1029.9,-25.0220119,-51.5352509,792.6,000C1846,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF98,08
2025-10-20 06:57:22,2025-10-20 06:49:06,2025-10-20 06:49:06,4675530620,3533,01,02,83,118,38,4060,2B,1,20,0.5,20,33,2,1054.8,-25.0252673,-51.5357123,792.3,000C16D0,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF98,0F
2025-10-20 06:51:52,2025-10-20 06:49:06,2025-10-20 06:49:06,4675530620,3533,01,02,83,118,38,4060,2B,1,20,0.5,00,33,2,1054.8,-25.0252673,-51.5357123,792.3,000C16D0,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF98,0F
2025-10-20 06:48:29,2025-10-20 06:48:29,2025-10-20 06:48:29,4675530620,3532,01,02,83,118,38,4062,2B,1,19,0.6,00,35,48,1047.5,-25.0276761,-51.5377471,791.9,000C1567,0001802B,00000FDE,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA4,0F
2025-10-20 06:48:26,2025-10-20 06:48:15,2025-10-20 06:48:15,4675530620,3531,01,02,83,118,38,4060,2B,1,18,0.6,00,33,96,1046.2,-25.0276103,-51.5389317,791.8,000C14E8,0001802B,00000FDC,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA4,0F
2025-10-20 06:47:22,2025-10-20 06:47:22,2025-10-20 06:47:22,4675530620,3530,01,02,83,118,38,4062,2B,1,20,0.5,00,25,49,1034.7,-25.0297931,-51.5427231,791.3,000C12FD,0001802B,00000FDE,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA9,0F
